PlayerName,Position,Age,Season,LeftClub,JoinedClub,MarketValue,Fee,Loan_Index,Injury_Index,Performance_Index,Role_In_Prev_Club_Index,Delta_Club_Rank,Transfer_Success
paulo dybala,Centre-Forward,28.0,22/23,juventus,roma,35000000.0,0.0,0.0,0.0,50.4766989885148,64.50153160679476,0,1
federico bonazzoli,Centre-Forward,25.0,22/23,sampdoria,salernitana,5000000.0,5000000.0,0.5775,0.3037298947368421,27.756961484002733,52.38095238095239,2,0
federico chiesa,Right Winger,24.0,22/23,fiorentina,juventus,65000000.0,44600000.0,0.0511,0.732111373260738,14.96388883434358,27.17209690893901,-2,1
raheem sterling,Right Winger,27.0,22/23,man city,chelsea,70000000.0,56200000.0,0.0,0.0,40.32271086555039,61.48008911166807,0,0
randal kolo muani,Centre-Forward,23.0,22/23,nantes,frankfurt,16000000.0,0.0,0.0,0.0,40.95566135498661,88.12308549150654,0,1
luka jovic,Centre-Forward,24.0,22/23,real madrid,fiorentina,16000000.0,0.0,0.1847,0.4276126802856197,6.340017979808326,28.871412627141,2,0
amine gouiri,Centre-Forward,22.0,22/23,nice,rennes jugend,42000000.0,28000000.0,0.0,0.0,57.4353368865748,82.58145363408522,-1,1
willian jose,Centre-Forward,30.0,22/23,real sociedad,real betis,12000000.0,10000000.0,0.0,0.0,29.328438398347444,48.54497354497354,0,1
alexandre lacazette,Centre-Forward,31.0,22/23,arsenal,lyon,15000000.0,0.0,0.0,0.0,28.793426505022303,52.5062656641604,0,0
alexis sanchez,Centre-Forward,33.0,22/23,inter,marseille,3500000.0,0.0,0.0,0.0,30.16975866997132,22.17348927875244,0,1
erling haaland,Centre-Forward,22.0,22/23,dortmund,man city,150000000.0,60000000.0,0.0,0.0,55.39517780511595,55.673906989696455,0,1
ermedin demirovic,Centre-Forward,24.0,22/23,freiburg,augsburg,6000000.0,2300000.0,0.0,0.0,10.31263368692442,36.24942556070948,0,0
iliman ndiaye,Right Winger,25.0,23/24,sheffield utd,marseille,18000000.0,17000000.0,0.0,0.0,21.01153144781706,47.22826153954547,-4,1
moussa diaby,Right Winger,24.0,23/24,leverkusen,aston villa,50000000.0,55000000.0,0.0,0.0,52.883813579031134,83.10359231411863,2,1
nicolas jackson,Centre-Forward,22.0,23/24,villarreal,chelsea,30000000.0,37000000.0,0.0,0.0,35.04223224508294,44.597605123920914,-1,1
niclas fullkrug,Centre-Forward,30.0,23/24,werder bremen,dortmund,13000000.0,17250000.0,0.0,0.0,54.77450442461269,73.21776663881927,-2,1
harry kane,Centre-Forward,30.0,23/24,tottenham,bayern munich,90000000.0,95000000.0,0.0,0.0,100.0,100.0,-1,1
hamed traore,Left Winger,23.0,23/24,sassuolo,bournemouth,22000000.0,25620000.0,0.2472,0.6601148601232811,21.494572357396223,29.42077415761627,1,1
alexander srloth,Centre-Forward,27.0,23/24,leipzig,villarreal,12000000.0,10000000.0,0.0,0.0,34.627701334169075,58.60392291520684,1,1
yayah kallon,Right Winger,22.0,23/24,genoa,hellas verona,1500000.0,1800000.0,0.2386,0.1355228070175438,10.984810065726792,23.22472848788638,0,0
adama traore,Right Winger,27.0,23/24,wolves,fulham,10000000.0,0.0,0.1136,0.1532473684210526,20.011924542487314,37.74714564188248,0,1
timothy weah,Right Winger,23.0,23/24,lille,juventus,14000000.0,11000000.0,0.0,0.0,20.49454356757498,49.345586187691445,-1,1
anthony elanga,Right Winger,21.0,23/24,man utd,nott'm forest,18000000.0,22930000.0,0.0,0.0,3.9962188417722415,12.795878585352272,4,1
ansgar knauff,Right Winger,20.0,23/24,dortmund,frankfurt,8000000.0,5000000.0,0.0,0.0,0.5127908940857779,25.12361721267892,2,0
luka romero,Right Winger,18.0,23/24,lazio,ac milan,3000000.0,0.0,0.0,0.0,1.8063529429901848,3.564466722361459,-1,0
luka jovic,Centre-Forward,25.0,23/24,fiorentina,ac milan,8000000.0,500000.0,0.0,0.0,23.061433356669266,45.993693638310894,-2,0
alexis sanchez,Centre-Forward,34.0,23/24,marseille,inter,4000000.0,0.0,0.0,0.0,63.92752448660701,81.52325257588416,0,0
andy delort,Centre-Forward,31.0,23/24,nice,nantes,7000000.0,5000000.0,0.0,0.0,22.56556798711676,38.12308549150655,0,0
andrea pinamonti,Centre-Forward,24.0,23/24,inter,sassuolo,15000000.0,20000000.0,0.3904,0.3987202429149797,18.671835292977924,64.640768588137,2,0
antoine griezmann,Centre-Forward,32.0,23/24,barcelona,atlético,25000000.0,22000000.0,0.0,0.0,93.82325160481254,82.8529657477026,0,1
keinan davis,Centre-Forward,27.0,23/24,aston villa,udinese,3000000.0,2300000.0,0.3801,0.3011543859649123,3.4804231336793245,26.181818270879976,0,0
beto,Centre-Forward,25.0,23/24,udinese,everton,25000000.0,25000000.0,0.0,0.0,25.64824162619957,61.61236424394318,0,1
bertrand traore,Right Winger,27.0,23/24,aston villa,villarreal,10000000.0,0.0,0.4107,0.3259159791370317,4.158201503491944,4.75494291283765,-1,0
jeremie boga,Left Winger,26.0,23/24,atalanta,nice,14000000.0,17500000.0,0.0,0.0,27.638221171627816,18.08688387635756,1,1
junior messias,Right Winger,32.0,23/24,ac milan,genoa,3000000.0,1500000.0,0.0,0.0,17.266152793622215,46.95767195767196,3,0
kevin schade,Left Winger,21.0,23/24,freiburg,brentford,25000000.0,25000000.0,0.3011,0.2184947368421053,7.339384250227638,24.01837928153717,2,1
kevin behrens,Centre-Forward,32.0,23/24,union berlin,wolfsburg,4000000.0,2000000.0,0.0,0.0,32.034579353220764,44.9874686716792,-2,0
sven michel,Left Winger,33.0,23/24,union berlin,augsburg,900000.0,950000.0,0.0,0.0,7.945434868921306,9.906711222500697,-2,0
arkadiusz milik,Centre-Forward,29.0,23/24,marseille,juventus,8000000.0,7300000.0,0.1847,0.5200516800475766,23.059589102214563,50.264550264550266,0,0
sergio camello,Centre-Forward,22.0,23/24,atlético,rayo vallecano,10000000.0,5000000.0,0.0,0.0,28.23519533623519,70.843776106934,3,0
sergi canos,Left Winger,26.0,23/24,brentford,valencia,9000000.0,250000.0,0.3994,0.3792631578947368,0.5127908940857779,1.190476190476191,-2,1
kang-in lee,Right Winger,22.0,23/24,rcd mallorca,paris sg,22000000.0,22000000.0,0.0,0.0,44.02046544964438,84.95544416597048,-3,1
kai havertz,Centre-Forward,24.0,23/24,chelsea,arsenal,55000000.0,75000000.0,0.0,0.0,38.607870092362994,77.17209690893903,0,0
mariano diaz,Centre-Forward,30.0,23/24,real madrid,sevilla fc,2500000.0,0.0,0.0,0.0,0.6154284860682844,3.564466722361459,1,0
marcus thuram,Centre-Forward,25.0,23/24,mönchengladbach,inter,32000000.0,0.0,0.0,0.0,41.33789732523703,73.7468671679198,-2,1
jeremy doku,Left Winger,21.0,23/24,rennes jugend,man city,28000000.0,60000000.0,0.0,0.0,25.319271396342604,36.02060707323865,-1,1
brennan johnson,Right Winger,22.0,23/24,nott'm forest,tottenham,38000000.0,55000000.0,0.0,0.0,24.431565726256668,86.54274575327207,-3,1
sheraldo becker,Left Winger,28.0,23/24,union berlin,real sociedad,12000000.0,3000000.0,0.0,0.0,48.90821224882828,80.98719019771652,-2,0
samuel chukwueze,Right Winger,24.0,23/24,villarreal,ac milan,25000000.0,21100000.0,0.0,0.0,36.7809364872443,69.91785018100808,-1,0
samu aghehowa,Centre-Forward,19.0,23/24,granada,atlético,200000.0,6000000.0,0.0,0.0,23.463947270124223,52.81321156893994,-3,0
chris wood,Centre-Forward,31.0,23/24,newcastle,nott'm forest,8000000.0,17000000.0,0.0,0.0,8.42651822618375,23.87914230019493,2,1
cameron archer,Centre-Forward,22.0,23/24,aston villa,sheffield utd,12000000.0,21550000.0,0.3646,0.0,0.0,0.6613756613756614,2,1
callum hudson-odoi,Left Winger,22.0,23/24,chelsea,nott'm forest,15000000.0,3500000.0,0.0,0.0,9.018212528392011,18.072960178223337,4,1
serhou guirassy,Centre-Forward,27.0,23/24,rennes jugend,stuttgart,14000000.0,9000000.0,0.0,0.0,28.32092993232164,50.52213868003341,1,1
boulaye dia,Centre-Forward,26.0,23/24,villarreal,salernitana,25000000.0,14400000.0,0.4271,0.4860017543859649,49.46634677056677,72.56335282651072,3,0
carles perez,Right Winger,25.0,23/24,roma,celta vigo,5000000.0,5200000.0,0.2273,0.1600028070175438,24.47002128856252,61.74463937621832,2,0
christopher nkunku,Centre-Forward,25.0,23/24,leipzig,chelsea,80000000.0,60000000.0,0.0,0.0,52.695358348654686,54.22584238373712,0,0
christian pulisic,Right Winger,24.0,23/24,chelsea,ac milan,25000000.0,20800000.0,0.0,0.0,8.622141593838146,22.563352826510723,0,1
samuele mulattieri,Centre-Forward,23.0,23/24,inter,sassuolo,4500000.0,5300000.0,0.3289,0.4791894736842105,1.839448033266644,30.238255660650697,2,0
jordi mboula,Right Winger,23.0,23/24,rcd mallorca,hellas verona,1200000.0,0.0,0.0,0.0,2.679196557943816,27.96018393813453,0,0
matheus cunha,Centre-Forward,24.0,23/24,atlético,wolves,25000000.0,50000000.0,0.0,0.0,11.84927376921682,38.13004734057366,3,1
cyril ngonge,Right Winger,23.0,23/24,hellas verona,napoli,6000000.0,20000000.0,0.0,0.0,10.094633320941735,22.820941241993875,-3,1
jonathan bamba,Left Winger,27.0,23/24,lille,celta vigo,20000000.0,0.0,0.0,0.0,47.71211444904896,82.97827903091061,1,0
matteo cancellieri,Right Winger,21.0,23/24,hellas verona,lazio,5000000.0,8500000.0,0.1051,0.08082773422919,1.5320525204887665,5.019493177387914,-2,1
raul jimenez,Centre-Forward,32.0,23/24,wolves,fulham,6000000.0,6400000.0,0.0,0.0,5.73847041440684,22.96017822333612,0,0
rasmus hjlund,Centre-Forward,20.0,23/24,atalanta,man utd,45000000.0,77800000.0,0.0,0.0,29.48775216223882,50.40286471414864,-1,0
jesper lindstrm,Right Winger,23.0,23/24,frankfurt,napoli,28000000.0,30000000.0,0.0,0.0,18.25215889369718,48.12479299163247,-2,1
portu,Right Winger,27.0,23/24,real sociedad,getafe,3500000.0,3500000.0,0.3381,0.0,22.268591618815385,42.33408164536557,0,0
portu,Right Winger,27.0,23/24,getafe,girona,3500000.0,1500000.0,0.0,0.0,22.268591618815385,42.33408164536557,2,0
pierre-emerick aubameyang,Centre-Forward,34.0,23/24,chelsea,marseille,4000000.0,0.0,0.0,0.0,3.694118654346551,14.912280701754389,0,1
elye wahi,Centre-Forward,20.0,23/24,montpellier,lens,35000000.0,30000000.0,0.0,0.0,44.94408561774676,75.06265664160401,2,1
randal kolo muani,Centre-Forward,24.0,23/24,frankfurt,paris sg,80000000.0,95000000.0,0.0,0.0,54.9132060014202,79.41381230854915,-2,1
mergim berisha,Centre-Forward,25.0,23/24,augsburg,hoffenheim,12000000.0,14000000.0,0.0,0.0,29.16152041963492,51.051239209133946,0,1
phillip tietz,Centre-Forward,27.0,23/24,darmstadt 98,augsburg,2700000.0,2200000.0,0.0,0.0,33.02737646633028,58.45695054601225,-2,0
ousmane dembele,Centre-Forward,26.0,23/24,barcelona,paris sg,60000000.0,50000000.0,0.0,0.0,39.238157051400606,41.819827346143136,0,1
folarin balogun,Centre-Forward,22.0,23/24,arsenal,monaco,30000000.0,30000000.0,0.3369,0.1378473684210526,55.471751800855664,88.7844611528822,1,1
gianluca caprari,Centre-Forward,30.0,23/24,hellas verona,monza,8000000.0,8000000.0,0.4347,0.2061208931419457,34.931087993441345,77.95182400445559,1,1
giacomo raspadori,Centre-Forward,23.0,23/24,sassuolo,napoli,35000000.0,28000000.0,0.0597,0.3577894736842105,16.04087468400151,27.179058758006125,-2,1
omar marmoush,Centre-Forward,24.0,23/24,wolfsburg,frankfurt,6000000.0,0.0,0.0,0.0,20.977881466114496,41.42996379838485,0,1
moise kean,Centre-Forward,23.0,23/24,everton,juventus,18000000.0,30000000.0,0.2172,0.1766199999999999,14.663452409290784,29.156223893066,-2,1
mohamed-ali cho,Right Winger,19.0,23/24,real sociedad,nice,8000000.0,10000000.0,0.0,0.0,9.48526921198785,32.07541027558309,0,1
milan djuric,Centre-Forward,33.0,23/24,hellas verona,monza,1000000.0,2300000.0,0.0,0.0,22.40895966925002,43.965474943425534,1,0
gianluca scamacca,Centre-Forward,24.0,23/24,west ham,atalanta,22000000.0,28000000.0,0.0,0.0,11.827387513312576,28.098022834864945,-1,1
giovanni simeone,Centre-Forward,28.0,23/24,hellas verona,napoli,15000000.0,12000000.0,0.1364,0.1581684210526315,10.156605756903453,7.268170426065162,-3,1
ivan cavaleiro,Left Winger,27.0,23/24,fulham,lille,2200000.0,0.0,0.4704,0.2841214035087719,9.05852222892739,34.76500463184411,-2,0
andrea petagna,Centre-Forward,28.0,23/24,napoli,monza,10000000.0,9700000.0,0.4141,0.2933124981946391,24.17618835763038,49.47089947089948,4,0
ludovic blas,Right Winger,25.0,23/24,nantes,rennes jugend,20000000.0,15000000.0,0.0,0.0,45.73427211541889,80.87580061264272,-1,1
alex iwobi,Left Winger,27.0,23/24,everton,fulham,28000000.0,25700000.0,0.0,0.0,58.63841339460585,99.6031746031746,1,1
abde ezzalzouli,Left Winger,21.0,23/24,barcelona,real betis,15000000.0,7500000.0,0.0,0.0,18.141853596626905,47.089947089947096,2,1
lois openda,Centre-Forward,23.0,23/24,lens,leipzig,35000000.0,40000000.0,0.0,0.0,51.80308515165213,75.19493177387915,-4,1
alex sola,Right Winger,25.0,24/25,real sociedad,getafe,4000000.0,1000000.0,0.3845,0.2604877192982456,20.53120028789193,36.93957115009746,0,0
akor adams,Centre-Forward,24.0,24/25,montpellier,sevilla fc,9000000.0,5500000.0,0.0,0.0,22.264038060922413,68.59509885825675,-1,1
yankuba minteh,Right Winger,21.0,24/25,newcastle,brighton,16000000.0,35000000.0,0.0,0.0,27.824933677519564,50.46165366182647,0,1
ryan fraser,Left Winger,25.0,24/25,newcastle,southampton,3000000.0,0.0,0.0,0.0,1.4682825850293688,27.94548670121507,1,0
alexis sanchez,Centre-Forward,35.0,24/25,inter,udinese,2500000.0,0.0,0.0,0.0,21.64798822547649,19.138123085491507,2,1
niclas fullkrug,Centre-Forward,31.0,24/25,dortmund,west ham,15000000.0,27000000.0,0.0,0.0,45.53817991941462,73.34307992202729,2,0
nick woltemade,Centre-Forward,22.0,24/25,werder bremen,stuttgart,4000000.0,0.0,0.0,0.0,17.636826051186713,33.24979114452798,0,1
gift orban,Centre-Forward,22.0,24/25,lyon,hoffenheim,10000000.0,9000000.0,0.0,0.0,2.6449319753706875,13.589529379003062,2,0
nicolo cambiaghi,Left Winger,23.0,24/25,atalanta,bologna,7000000.0,10000000.0,0.3283,0.1195964912280701,24.69584787114627,75.72403230297967,1,1
iker bravo,Centre-Forward,20.0,24/25,leverkusen,udinese,500000.0,600000.0,0.0,0.0,8.961515961337923,33.471647782931704,2,0
iliman ndiaye,Right Winger,24.0,24/25,marseille,everton,15000000.0,18000000.0,0.0,0.0,21.01153144781706,48.80952380952381,2,0
mousa tamari,Right Winger,27.0,24/25,montpellier,rennes jugend,6000000.0,8000000.0,0.0,0.0,18.433474993041823,59.885825675299365,-1,0
moise kean,Centre-Forward,24.0,24/25,juventus,fiorentina,14000000.0,13000000.0,0.0,0.0,2.403279563743945,20.18240044555834,2,1
vitinha,Centre-Forward,24.0,24/25,marseille,genoa,14000000.0,8300000.0,0.2557,0.0,21.47434293630642,33.514341409078256,3,0
antoine joujou,Left Winger,21.0,24/25,le havre,parma,1500000.0,2700000.0,0.0,0.0,8.654928662039081,19.40267335004177,-1,0
anastasios douvikas,Centre-Forward,24.0,24/25,celta vigo,como,5000000.0,14000000.0,0.0,0.0,17.00896842607877,22.57031467557784,2,0
kylian mbappe,Centre-Forward,25.0,24/25,paris sg,real madrid,180000000.0,0.0,0.0,0.0,81.234660786856,63.32497911445281,0,1
omari forson,Right Winger,20.0,24/25,man utd,monza,2000000.0,0.0,0.0,0.0,2.1664056638580376,2.3739905318852688,4,0
khvicha kvaratskhelia,Left Winger,23.0,24/25,napoli,paris sg,85000000.0,70000000.0,0.0,0.0,45.84513357434498,82.31690336953494,0,1
german valera,Right Winger,20.0,24/25,atlético,valencia,2000000.0,25000.0,0.0,0.0,0.1106751992144532,24.19769128675299,2,0
omar marmoush,Centre-Forward,25.0,24/25,frankfurt,man city,60000000.0,75000000.0,0.0,0.0,46.0069384990103,69.38874965190756,-2,1
ismaila sarr,Right Winger,26.0,24/25,marseille,crystal palace,18000000.0,15000000.0,0.0,0.0,19.786030821221413,41.033138401559455,2,1
jaden philogene,Left Winger,22.0,24/25,aston villa,ipswich town,15000000.0,23700000.0,0.2737,0.6003912611717974,0.0,0.0,2,1
milan djuric,Centre-Forward,34.0,24/25,monza,parma,1500000.0,1500000.0,0.0,0.0,25.54608421805748,46.36112456129737,-1,0
tino kadewere,Centre-Forward,28.0,24/25,lyon,nantes,2500000.0,0.0,0.0,0.0,13.929973093693908,29.03091060985798,2,0
arnaud nordin,Right Winger,26.0,24/25,montpellier,mainz,8000000.0,1000000.0,0.0,0.0,21.61126190474216,37.99081035923141,0,0
gabriel strefezza,Right Winger,27.0,24/25,lecce,como,6000000.0,3500000.0,0.375,0.0878035087719298,15.640706271161251,33.50737956001114,0,0
jacob bruun larsen,Left Winger,25.0,24/25,hoffenheim,stuttgart,6000000.0,1700000.0,0.3845,0.1931438596491228,17.049058160661275,39.43887496519076,0,0
tijjani noslin,Right Winger,25.0,24/25,hellas verona,lazio,10000000.0,15900000.0,0.0,0.0,21.55308347756612,42.07741576162629,-2,1
takuma asano,Right Winger,29.0,24/25,vfl bochum,rcd mallorca,4000000.0,0.0,0.0,0.0,16.14503862177321,63.4433305485937,-1,0
steve mounie,Centre-Forward,29.0,24/25,brest,augsburg,6000000.0,0.0,0.0,0.0,22.609450613405915,52.37399053188527,-1,0
assane diao,Left Winger,18.0,24/25,real betis,como,9000000.0,12000000.0,0.0,0.0,7.125831885584282,32.44917850181008,2,1
asier villalibre,Centre-Forward,26.0,24/25,bilbao athletic,alavés,2500000.0,1000000.0,0.0,0.0,8.170784333682063,12.802840434419382,1,0
kelechi iheanacho,Centre-Forward,24.0,24/25,leicester,sevilla fc,12000000.0,0.0,0.0,0.0,2.234813847094576,29.32702697164424,-1,0
marc guiu,Centre-Forward,18.0,24/25,barcelona,chelsea,7500000.0,6000000.0,0.0,0.0,2.0811004448933863,2.3739905318852688,0,0
federico chiesa,Right Winger,26.0,24/25,juventus,liverpool,35000000.0,12000000.0,0.0,0.0,41.09119108368764,65.16986911723754,0,0
pedro neto,Right Winger,24.0,24/25,wolves,chelsea,55000000.0,60000000.0,0.0,0.0,36.108877990288285,45.90643274853801,-3,1
pau victor,Centre-Forward,22.0,24/25,girona,barcelona,1500000.0,5500000.0,0.4003,0.0,8.060752997561885,28.13655078116804,-4,0
jaime mata,Centre-Forward,35.0,24/25,getafe,ud las palmas,900000.0,0.0,0.0,0.0,19.739435991950444,55.27011974380396,2,0
michael olise,Right Winger,22.0,24/25,crystal palace,bayern munich,55000000.0,53000000.0,0.0,0.0,36.41442248052108,37.20412141464773,-2,1
artem dovbyk,Centre-Forward,27.0,24/25,girona,roma,35000000.0,30500000.0,0.0,0.0,56.80985999955675,80.0682261208577,-4,0
ben brereton diaz,Centre-Forward,25.0,24/25,villarreal,southampton,8000000.0,8300000.0,0.4158,0.0,22.77411770666521,41.29072681704261,2,0
serhou guirassy,Centre-Forward,28.0,24/25,stuttgart,dortmund,40000000.0,18000000.0,0.0,0.0,72.08441386637634,65.30214424951268,-2,1
ayoze perez,Centre-Forward,31.0,24/25,real betis,villarreal,7000000.0,4000000.0,0.0,0.0,36.97228928285012,71.88805346700083,-1,1
bobby de cordova-reid,Right Winger,31.0,24/25,fulham,leicester,5000000.0,0.0,0.0,0.0,19.747101441834893,43.26789195210248,-1,0
ermedin demirovic,Centre-Forward,26.0,24/25,augsburg,stuttgart,28000000.0,23000000.0,0.0,0.0,50.65341156214164,65.67329387346669,0,1
eren dinkci,Right Winger,22.0,24/25,werder bremen,freiburg,12000000.0,5000000.0,0.3369,0.0783491228070175,41.506243018835626,82.30994152046783,0,0
cameron archer,Centre-Forward,23.0,24/25,aston villa,southampton,13000000.0,17600000.0,0.3561,0.0,17.06153824234307,54.615705931495405,1,1
juanmi latasa,Centre-Forward,23.0,24/25,real madrid,real valladolid,2800000.0,2500000.0,0.0,0.0,11.25517081996022,42.62043998886105,4,0
enes unal,Centre-Forward,27.0,24/25,getafe,bournemouth,18000000.0,16500000.0,0.3125,0.7349789473684211,8.978112530240804,10.82567529935951,1,1
julian alvarez,Centre-Forward,24.0,24/25,man city,atlético,90000000.0,75000000.0,0.0,0.0,61.440194982555056,79.67836257309942,0,1
maroan sannadi,Centre-Forward,24.0,24/25,alavés,bilbao athletic,400000.0,3000000.0,0.0,0.0,6.821981135915345,34.52984884113277,-1,0
marko arnautovic,Centre-Forward,35.0,24/25,bologna,inter,4000000.0,10900000.0,0.2699,0.6123209316394435,18.5706861964588,35.220618976347346,-2,0
jamie leweling,Right Winger,23.0,24/25,union berlin,stuttgart,9000000.0,5000000.0,0.1847,0.0,23.51235143924244,44.72291840712893,-2,0
dominic solanke,Centre-Forward,26.0,24/25,bournemouth,tottenham,40000000.0,64300000.0,0.0,0.0,55.473865768467306,97.4937343358396,-2,1
maximilian philipp,Centre-Forward,30.0,24/25,wolfsburg,freiburg,2000000.0,1000000.0,0.4568,0.4698280701754386,3.921018751525114,6.0776942355889725,0,0
maximilian beier,Centre-Forward,21.0,24/25,hoffenheim,dortmund,30000000.0,28500000.0,0.1364,0.0474736842105263,42.56084247546733,73.73990531885268,-2,1
matias soule,Right Winger,21.0,24/25,juventus,roma,25000000.0,25600000.0,0.2926,0.0,63.72338323474724,93.26789195210247,0,1
raul moro,Left Winger,22.0,24/25,lazio,real valladolid,2500000.0,2500000.0,0.0,0.0,41.32240290708792,57.854363832314434,3,0
duvan zapata,Centre-Forward,33.0,24/25,atalanta,torino,8000000.0,8600000.0,0.3665,0.2206827067669172,41.43133209245432,91.2837649679755,1,0
elye wahi,Centre-Forward,21.0,24/25,marseille,frankfurt,25000000.0,26000000.0,0.0,0.0,24.271275466682965,51.44806460595935,2,1
elye wahi,Centre-Forward,21.0,24/25,lens,marseille,35000000.0,27000000.0,0.0,0.0,24.271275466682965,51.44806460595935,-4,0
eddie nketiah,Centre-Forward,25.0,24/25,arsenal,crystal palace,30000000.0,29700000.0,0.2727,0.0608719298245614,15.469232867912678,29.03091060985798,2,1
donyell malen,Right Winger,25.0,24/25,dortmund,aston villa,28000000.0,25000000.0,0.0,0.0,26.85066035696804,53.822055137844615,2,1
scott banks,Right Winger,23.0,24/25,crystal palace,st. pauli,300000.0,400000.0,0.3646,0.7602790609617569,0.5470558343036989,25.15301168651784,2,0
matthis abline,Centre-Forward,21.0,24/25,rennes jugend,nantes,6000000.0,10000000.0,0.0,0.0,17.155643843133596,31.13338902812587,1,0
said benrahma,Left Winger,28.0,24/25,west ham,lyon,20000000.0,14400000.0,0.3732,0.0,30.234798020707363,40.10721247563353,-2,0
mason greenwood,Right Winger,22.0,24/25,man utd,marseille,25000000.0,26000000.0,0.0,0.0,39.561352442956775,78.62712336396547,0,1
mathis lambourde,Centre-Forward,18.0,24/25,rennes jugend,hellas verona,500000.0,0.0,0.0,0.0,0.0,0.1322751322751323,2,0
robert navarro,Right Winger,22.0,24/25,real sociedad,rcd mallorca,6000000.0,850000.0,0.0,0.0,26.639456681859176,59.356725146198826,1,0
romelu lukaku,Centre-Forward,31.0,24/25,chelsea,napoli,30000000.0,30000000.0,0.2408,0.3486035087719298,39.009357704989526,78.23029796714007,0,1
deniz undav,Centre-Forward,28.0,24/25,brighton,stuttgart,25000000.0,26700000.0,0.2614,0.2199889137737961,68.48672386330381,60.95098858256753,0,0
ruben vargas,Left Winger,25.0,24/25,augsburg,sevilla fc,7000000.0,2500000.0,0.0,0.0,28.21530239188924,61.7307156780841,-1,1
che adams,Centre-Forward,28.0,24/25,southampton,torino,15000000.0,0.0,0.0,0.0,30.820926141193745,62.42520451426622,-1,1
jordan ayew,Centre-Forward,32.0,24/25,crystal palace,leicester,4000000.0,5900000.0,0.0,0.0,33.497921737699286,76.90754664438874,0,0
joshua zirkzee,Centre-Forward,23.0,24/25,bologna,man utd,50000000.0,42500000.0,0.0,0.0,47.28445269640947,82.71372876636033,-2,0
joao felix,Centre-Forward,24.0,24/25,atlético,chelsea,30000000.0,52000000.0,0.0,0.0,30.76080710488612,46.303258145363415,0,0
joselu,Centre-Forward,34.0,24/25,espanyol,real madrid,5000000.0,1500000.0,0.2557,0.1730526315789473,24.47541240359368,44.4722918407129,-2,1
mateo retegui,Centre-Forward,25.0,24/25,genoa,atalanta,16000000.0,20900000.0,0.0,0.0,18.789105174452605,66.75020885547201,-2,1
alexander srloth,Centre-Forward,28.0,24/25,villarreal,atlético,25000000.0,32000000.0,0.0,0.0,58.50156066177904,60.02955489639438,-1,0
andrea belotti,Centre-Forward,30.0,24/25,roma,como,5000000.0,4500000.0,0.3381,0.2773852631578948,19.16335152225924,46.310219994430526,4,0
lewis dobbin,Left Winger,19.0,24/25,everton,aston villa,2500000.0,11800000.0,0.0,0.0,0.1106751992144532,23.918443785283262,0,1
luis rioja,Left Winger,30.0,24/25,alavés,valencia,4000000.0,1200000.0,0.0,0.0,38.114835598695,77.56196045669729,-1,0
hugo ekitike,Centre-Forward,22.0,24/25,paris sg,frankfurt,20000000.0,31500000.0,0.0,0.0,13.70502185486849,19.924812030075188,2,1
amath ndiaye,Right Winger,27.0,24/25,rcd mallorca,real valladolid,1500000.0,2000000.0,0.0,0.0,28.606255635240416,46.87552785347845,1,0
adam hlozek,Centre-Forward,22.0,24/25,leverkusen,hoffenheim,12000000.0,18000000.0,0.0,0.0,10.098938166257197,30.19416394989232,2,1
alvaro morata,Centre-Forward,31.0,24/25,atlético,ac milan,16000000.0,13000000.0,0.0,0.0,35.07416151627976,55.673906989696455,0,0
fabian delph,Central Midfield,29.0,19/20,man city,everton,15000000.0,9500000.0,0.0,0.0,42.9474064400059,44.58258159750697,-2,0
nabil fekir,Attacking Midfield,25.0,19/20,lyon,real betis,60000000.0,19750000.0,0.0,0.0,58.045388192678,59.38166311300641,-2,1
nadiem amiri,Central Midfield,21.0,19/20,hoffenheim,leverkusen,17000000.0,10500000.0,0.0,0.0,31.754038574320766,23.29424307036248,2,0
aaron ramsey,Central Midfield,27.0,19/20,arsenal,juventus,40000000.0,0.0,0.0,0.0,42.21440070095735,49.11158493248046,0,0
adrien rabiot,Central Midfield,23.0,19/20,paris sg,juventus,35000000.0,0.0,0.0,0.0,49.47112851765314,28.71357498223171,0,1
yan eteki,Defensive Midfield,21.0,19/20,sevilla fc,granada,1000000.0,1000000.0,0.0,0.0,29.0697392464102,25.47352523098792,-2,0
flavien tait,Central Midfield,25.0,19/20,angers,rennes jugend,8000000.0,9000000.0,0.0,0.0,70.06270555390883,81.52096659559348,2,0
renato sanches,Central Midfield,20.0,19/20,bayern munich,lille,18000000.0,20000000.0,0.3362,0.3811754385964912,29.3857124239727,25.568585643212515,-1,1
pedro obiang,Central Midfield,26.0,19/20,west ham,sassuolo,7000000.0,7750000.0,0.0,0.0,38.80474159120433,41.48898365316276,0,1
amadou diawara,Defensive Midfield,21.0,19/20,napoli,roma,15000000.0,21000000.0,0.0,0.0,33.98352800823558,21.926083866382378,0,0
ander herrera,Central Midfield,28.0,19/20,man utd,paris sg,25000000.0,0.0,0.0,0.0,53.37571888030972,42.96375266524521,0,1
ander iturraspe,Defensive Midfield,29.0,19/20,bilbao athletic,espanyol,2500000.0,0.0,0.0,0.0,23.38262216457896,2.309879175550818,0,0
manuel locatelli,Defensive Midfield,20.0,19/20,ac milan,sassuolo,12000000.0,14000000.0,0.0,0.0,54.89740990634331,57.39161336176262,-2,1
